Date;Open;High;Low;Close
12.11.2018;110550;110570;110470;110510
12.11.2018;110500;110560;110490;110540
12.11.2018;110540;110560;110500;110560
12.11.2018;110560;110580;110530;110550
12.11.2018;110550;110600;110540;110590
12.11.2018;110590;110590;110540;110550
12.11.2018;110540;110570;110520;110550
12.11.2018;110540;110560;110520;110550
12.11.2018;110540;110600;110540;110590
12.11.2018;110580;110610;110580;110600
12.11.2018;110590;110640;110560;110580
12.11.2018;110570;110590;110450;110510
12.11.2018;110510;110580;110490;110560
12.11.2018;110560;110640;110550;110620
12.11.2018;110630;110660;110560;110560
12.11.2018;110580;110580;110510;110510
12.11.2018;110520;110520;110310;110340
12.12.2018;112800;113480;112800;113220
12.12.2018;113220;113350;113200;113300
12.12.2018;113300;113480;113220;113240
12.12.2018;113230;113290;113160;113210
12.12.2018;113200;113290;113170;113260
12.12.2018;113270;113290;113170;113250
12.12.2018;113260;113270;113200;113220
12.12.2018;113240;113280;113210;113230
12.12.2018;113230;113230;113120;113150
12.12.2018;113160;113280;113140;113220
12.12.2018;113230;113250;113210;113250
12.12.2018;113250;113260;113200;113220
12.12.2018;113210;113230;113190;113200
12.12.2018;113190;113280;113190;113270
12.12.2018;113270;113280;113230;113250
12.12.2018;113270;113270;113220;113220
12.12.2018;113210;113210;113050;113100
12.12.2018;113100;113100;113030;113040
12.12.2018;113030;113150;113010;113110
12.12.2018;113120;113120;112990;113040
12.12.2018;113040;113040;112920;113040
12.12.2018;113050;113080;113000;113040
12.12.2018;113050;113060;113000;113010
12.12.2018;113000;113010;112930;112960
12.12.2018;112980;113010;112950;112960
12.12.2018;112960;112980;112820;112910
12.12.2018;112910;112940;112840;112910
12.12.2018;112920;112980;112920;112960
12.12.2018;112960;112960;112740;112840
12.12.2018;112850;112850;112790;112830
12.12.2018;112820;112820;112580;112670
12.12.2018;112660;112710;112650;112700
12.12.2018;112690;112700;112570;112620
12.12.2018;112630;112700;112620;112700
12.12.2018;112700;112720;112620;112670
12.12.2018;112670;112690;112610;112650
12.12.2018;112650;112700;112620;112670
12.12.2018;112680;112680;112590;112610
12.12.2018;112600;112610;112410;112450
12.12.2018;112450;112480;112420;112420
12.12.2018;112420;112510;112420;112450
12.12.2018;112460;112460;112260;112290
12.12.2018;112280;112330;112270;112300
12.12.2018;112290;112320;112260;112280
12.12.2018;112280;112310;112260;112300
12.12.2018;112290;112380;112270;112380
12.12.2018;112380;112400;112370;112390
12.12.2018;112390;112460;112390;112450
12.12.2018;112450;112460;112380;112400
12.12.2018;112390;112500;112380;112480
12.12.2018;112480;112500;112430;112490
12.12.2018;112480;112550;112410;112420
12.12.2018;112410;112450;112390;112440
12.12.2018;112420;112470;112400;112410
12.12.2018;112410;112440;112350;112360
12.12.2018;112360;112370;112230;112280
12.12.2018;112290;112340;112260;112310
12.12.2018;112310;112330;112270;112310
12.12.2018;112320;112370;112320;112360
12.12.2018;112360;112400;112320;112340
12.12.2018;112340;112480;112270;112430
12.12.2018;112430;112450;112380;112420
12.12.2018;112440;112490;112400;112450
12.12.2018;112440;112480;112410;112450
12.12.2018;112470;112530;112440;112520
12.12.2018;112510;112510;112350;112390
12.12.2018;112390;112400;112350;112360
12.12.2018;112350;112390;112320;112360
12.12.2018;112370;112440;112360;112400
12.12.2018;112410;112420;112340;112380
12.12.2018;112390;112410;112330;112350
12.12.2018;112350;112360;112320;112330
12.12.2018;112330;112380;112320;112380
12.12.2018;112380;112390;112360;112370
12.12.2018;112360;112360;112290;112310
12.12.2018;112310;112390;112290;112340
12.12.2018;112350;112430;112330;112330
12.12.2018;112340;112410;112320;112410
12.12.2018;112400;112420;112380;112420
12.12.2018;112410;112470;112400;112460
12.12.2018;112460;112510;112450;112500
12.12.2018;112500;112580;112490;112540
12.12.2018;112520;112520;112350;112360
12.12.2018;112370;112440;112360;112400
12.12.2018;112400;112460;112400;112410
12.12.2018;112420;112450;112350;112370
12.12.2018;112370;112390;112320;112330
12.12.2018;112340;112460;112340;112410
12.12.2018;112400;112430;112370;112370
12.12.2018;112400;112410;112330;112330
12.12.2018;112350;112370;112310;112340
12.12.2018;112340;112360;112300;112340
12.12.2018;112340;112400;112340;112400
12.12.2018;112400;112440;112390;112430
12.12.2018;112420;112430;112350;112380
12.12.2018;112390;112400;112270;112310
12.12.2018;112300;112310;112260;112260
12.12.2018;112260;112290;112090;112090
12.12.2018;112090;112110;112040;112050
12.12.2018;112050;112070;111960;111960
12.12.2018;111960;111990;111940;111950
12.12.2018;111960;112000;111950;111980
12.12.2018;111970;111990;111950;111960
12.12.2018;111960;111960;111820;111860
12.12.2018;111850;111880;111800;111880
12.12.2018;111870;112010;111860;111990
12.12.2018;112010;112050;111980;112030
12.12.2018;112030;112070;112020;112070
12.12.2018;112070;112140;112060;112090
12.12.2018;112090;112140;112080;112100
12.12.2018;112110;112140;112070;112070
12.12.2018;112080;112080;111990;112010
12.12.2018;112000;112090;111990;112060
12.12.2018;112070;112070;112030;112030
12.12.2018;112040;112070;112020;112030
12.12.2018;112040;112040;111920;111960
12.12.2018;111960;112010;111930;111940
12.12.2018;111950;111990;111940;111990
12.12.2018;111990;112000;111920;111930
12.12.2018;111940;112000;111910;111970
12.12.2018;111960;112040;111950;112040
12.12.2018;112040;112100;112020;112080
12.12.2018;112080;112130;112070;112120
12.12.2018;112120;112150;112030;112060
12.12.2018;112050;112110;112050;112110
12.12.2018;112090;112150;112080;112140
12.12.2018;112150;112250;112150;112150
12.12.2018;112170;112280;112150;112280
12.12.2018;112280;112390;112260;112370
12.12.2018;112390;112390;112310;112310
12.12.2018;112310;112330;112260;112280
12.12.2018;112270;112340;112220;112330
12.12.2018;112330;112420;112310;112400
12.12.2018;112390;112440;112370;112390
12.12.2018;112390;112410;112360;112360
12.12.2018;112370;112380;112330;112380
12.12.2018;112380;112380;112320;112350
12.12.2018;112340;112340;112290;112310
12.12.2018;112320;112320;112220;112300
12.12.2018;112300;112390;112290;112330
12.12.2018;112320;112350;112270;112270
12.12.2018;112270;112320;112260;112320
12.12.2018;112310;112330;112260;112300
12.12.2018;112300;112300;112230;112260
12.12.2018;112260;112340;112260;112340
12.12.2018;112330;112350;112240;112330
12.12.2018;112330;112480;112330;112420
12.12.2018;112420;112460;112410;112450
12.12.2018;112450;112550;112440;112510
12.12.2018;112510;112610;112480;112530
12.12.2018;112530;112570;112510;112550
12.12.2018;112540;112630;112500;112600
12.12.2018;112600;112660;112590;112610
12.12.2018;112600;112630;112580;112600
12.12.2018;112610;112650;112540;112550
12.12.2018;112550;112580;112530;112570
12.12.2018;112580;112610;112570;112600
12.12.2018;112600;112640;112560;112610
12.12.2018;112620;112650;112570;112610
12.12.2018;112610;112710;112610;112700
12.12.2018;112710;112750;112650;112720
12.12.2018;112710;112780;112700;112760
12.12.2018;112760;112820;112750;112770
12.12.2018;112780;112790;112700;112700
12.12.2018;112720;112760;112720;112750
12.12.2018;112760;112780;112690;112700
12.12.2018;112700;112710;112650;112690
12.12.2018;112680;112740;112680;112740
12.12.2018;112730;112960;112730;112860
12.12.2018;112860;112900;112830;112850
12.12.2018;112850;112920;112800;112840
12.12.2018;112820;112850;112820;112850
12.12.2018;112850;112920;112830;112870
12.12.2018;112870;112880;112820;112820
12.12.2018;112830;112840;112810;112830
12.12.2018;112830;112880;112830;112850
12.12.2018;112850;112850;112740;112760
12.12.2018;112770;112780;112650;112670
12.12.2018;112680;112750;112670;112730
12.12.2018;112730;112740;112650;112650
12.12.2018;112650;112660;112590;112600
12.12.2018;112600;112640;112570;112620
12.12.2018;112630;112660;112600;112610
12.12.2018;112600;112610;112550;112580
12.12.2018;112580;112640;112560;112620
12.12.2018;112610;112660;112610;112640
12.12.2018;112630;112690;112620;112620
12.12.2018;112630;112680;112620;112670
12.12.2018;112660;112680;112600;112630
12.12.2018;112630;112660;112600;112640
12.12.2018;112630;112680;112620;112680
12.12.2018;112680;112750;112670;112720
12.12.2018;112730;112810;112720;112770
12.12.2018;112770;112770;112700;112700
12.12.2018;112700;112730;112680;112680
12.12.2018;112690;112750;112660;112750
12.12.2018;112750;112760;112660;112660
12.12.2018;112660;112660;112560;112610
12.12.2018;112600;112640;112600;112620
12.12.2018;112630;112640;112580;112580
12.12.2018;112580;112610;112570;112610
12.12.2018;112610;112610;112580;112580
12.12.2018;112580;112580;112510;112550
12.12.2018;112560;112610;112560;112590
12.12.2018;112590;112590;112520;112550
12.12.2018;112540;112540;112500;112510
12.12.2018;112520;112540;112470;112500
12.12.2018;112500;112570;112490;112510
12.12.2018;112520;112550;112470;112470
12.12.2018;112470;112510;112380;112410
12.12.2018;112400;112490;112360;112480
12.12.2018;112480;112610;112470;112590
12.12.2018;112610;112640;112550;112580
12.12.2018;112590;112620;112570;112600
12.12.2018;112600;112670;112580;112660
12.12.2018;112660;112740;112660;112730
12.12.2018;112730;112740;112670;112690
12.12.2018;112700;112710;112650;112660
12.12.2018;112670;112750;112660;112720
12.12.2018;112710;112730;112640;112660
12.12.2018;112650;112700;112630;112640
12.12.2018;112660;112700;112640;112670
12.12.2018;112680;112790;112650;112790
12.12.2018;112790;112810;112750;112810
12.12.2018;112810;112820;112770;112810
12.12.2018;112810;112830;112790;112800
12.12.2018;112800;112810;112780;112780
12.12.2018;112800;112820;112780;112800
12.12.2018;112800;112810;112760;112790
12.12.2018;112790;112820;112770;112780
12.12.2018;112770;112800;112730;112730
12.12.2018;112730;112740;112690;112720
12.12.2018;112710;112740;112690;112710
12.12.2018;112700;112730;112690;112720
12.12.2018;112710;112740;112710;112730
12.12.2018;112720;112740;112670;112680
12.12.2018;112690;112690;112640;112680
12.12.2018;112680;112680;112630;112630
12.12.2018;112640;112700;112630;112680
12.12.2018;112690;112790;112650;112770
12.12.2018;112770;112830;112700;112700
12.12.2018;112710;112830;112700;112760
12.12.2018;112760;112770;112680;112720
12.12.2018;112720;112720;112640;112650
12.12.2018;112650;112690;112640;112670
12.12.2018;112680;112680;112600;112630
12.12.2018;112620;112680;112580;112580
12.12.2018;112600;112670;112590;112670
12.12.2018;112670;112750;112620;112720
12.12.2018;112720;112760;112700;112760
12.12.2018;112750;112760;112670;112730
12.12.2018;112730;112750;112720;112750
12.12.2018;112740;112760;112710;112710
12.12.2018;112710;112720;112650;112660
12.12.2018;112660;112660;112630;112650
12.12.2018;112650;112650;112560;112580
12.12.2018;112590;112640;112550;112640
12.12.2018;112640;112670;112630;112640
12.12.2018;112650;112680;112610;112680
12.12.2018;112680;112720;112650;112690
12.12.2018;112680;112700;112650;112680
12.12.2018;112690;112710;112670;112690
12.12.2018;112700;112720;112680;112700
12.12.2018;112700;112710;112640;112670
12.12.2018;112670;112720;112650;112720
12.12.2018;112710;112800;112710;112770
12.12.2018;112780;112890;112770;112880
12.12.2018;112860;112940;112860;112930
12.12.2018;112930;112930;112860;112880
12.12.2018;112880;112890;112810;112810
12.12.2018;112830;112880;112780;112820
12.12.2018;112820;112830;112810;112830
12.12.2018;112830;112860;112810;112840
12.12.2018;112850;112890;112820;112820
12.12.2018;112850;112870;112820;112840
12.12.2018;112830;112870;112830;112860
12.12.2018;112860;112860;112790;112790
12.12.2018;112790;112790;112710;112730
12.12.2018;112740;112770;112730;112770
12.12.2018;112750;112780;112750;112760
12.12.2018;112760;112770;112560;112630
12.12.2018;112620;112690;112580;112660
12.12.2018;112650;112660;112580;112620
12.12.2018;112610;112670;112610;112650
12.12.2018;112640;112660;112590;112620
12.12.2018;112630;112690;112630;112680
12.12.2018;112670;112710;112670;112690
12.12.2018;112690;112690;112620;112660
12.12.2018;112660;112680;112620;112620
12.12.2018;112620;112640;112610;112630
12.12.2018;112640;112670;112590;112600
12.12.2018;112590;112600;112570;112580
12.12.2018;112580;112580;112500;112520
12.12.2018;112530;112600;112530;112580
12.12.2018;112580;112620;112540;112570
12.12.2018;112580;112650;112580;112640
12.12.2018;112650;112660;112640;112650
12.12.2018;112650;112670;112630;112640
12.12.2018;112640;112680;112640;112660
12.12.2018;112670;112690;112660;112690
12.12.2018;112690;112690;112610;112630
12.12.2018;112630;112660;112610;112640
12.12.2018;112640;112660;112620;112640
12.12.2018;112640;112670;112580;112580
12.12.2018;112580;112610;112550;112610
12.12.2018;112610;112650;112570;112630
12.12.2018;112640;112670;112630;112660
12.12.2018;112660;112660;112620;112640
12.12.2018;112630;112630;112560;112590
12.12.2018;112600;112610;112550;112590
12.12.2018;112580;112650;112570;112640
12.12.2018;112640;112640;112550;112610
12.12.2018;112600;112610;112560;112580
12.12.2018;112580;112580;112530;112530
12.12.2018;112530;112600;112530;112580
12.12.2018;112580;112610;112570;112570
12.12.2018;112570;112630;112570;112630
12.12.2018;112610;112610;112570;112590
12.12.2018;112580;112680;112580;112680
12.12.2018;112670;112780;112660;112740
12.12.2018;112740;112780;112730;112730
12.12.2018;112720;112720;112660;112700
12.12.2018;112690;112720;112690;112690
12.12.2018;112680;112740;112670;112740
12.12.2018;112730;112760;112710;112720
12.12.2018;112720;112750;112710;112710
12.12.2018;112710;112730;112680;112690
12.12.2018;112700;112720;112680;112680
12.12.2018;112680;112740;112680;112740
12.12.2018;112750;112790;112730;112750
12.12.2018;112760;112870;112760;112860
12.12.2018;112870;112900;112820;112900
12.12.2018;112900;112940;112890;112910
12.12.2018;112910;112920;112850;112900
12.12.2018;112880;112910;112830;112860
12.12.2018;112850;112920;112850;112920
12.12.2018;112910;112950;112900;112910
12.12.2018;112910;112910;112850;112880
12.12.2018;112880;112910;112840;112880
12.12.2018;112870;112900;112860;112880
12.12.2018;112860;112910;112850;112890
12.12.2018;112890;112920;112880;112890
12.12.2018;112900;112940;112890;112890
12.12.2018;112890;112900;112780;112790
12.12.2018;112790;112790;112730;112730
12.12.2018;112730;112750;112680;112700
12.12.2018;112680;112710;112680;112680
12.12.2018;112680;112740;112670;112730
12.12.2018;112740;112750;112620;112650
12.12.2018;112660;112670;112610;112660
12.12.2018;112660;112690;112640;112670
12.12.2018;112660;112690;112650;112680
12.12.2018;112670;112700;112660;112670
12.12.2018;112680;112750;112680;112730
12.12.2018;112750;112770;112670;112680
12.12.2018;112690;112730;112670;112730
12.12.2018;112740;112790;112720;112780
12.12.2018;112780;112820;112760;112820
12.12.2018;112810;112870;112810;112820
12.12.2018;112820;112820;112730;112740
12.12.2018;112730;112800;112720;112800
12.12.2018;112800;112810;112730;112730
12.12.2018;112720;112770;112710;112730
12.12.2018;112750;112780;112730;112730
12.12.2018;112740;112740;112660;112740
12.12.2018;112720;112750;112710;112710
12.12.2018;112720;112720;112680;112700
12.12.2018;112700;112700;112640;112660
12.12.2018;112660;112680;112650;112680
12.12.2018;112680;112680;112640;112660
12.12.2018;112660;112680;112640;112650
12.12.2018;112650;112660;112610;112660
12.12.2018;112650;112690;112640;112690
12.12.2018;112690;112690;112660;112670
12.12.2018;112660;112660;112460;112500
12.12.2018;112510;112560;112460;112520
12.12.2018;112510;112530;112470;112530
12.12.2018;112530;112580;112510;112580
12.12.2018;112580;112580;112530;112530
12.12.2018;112540;112550;112510;112520
12.12.2018;112520;112570;112520;112560
12.12.2018;112560;112590;112550;112590
12.12.2018;112590;112610;112570;112570
12.12.2018;112570;112580;112530;112570
12.12.2018;112570;112570;112550;112560
12.12.2018;112560;112570;112470;112480
12.12.2018;112490;112540;112470;112520
12.12.2018;112520;112520;112410;112420
12.12.2018;112420;112430;112330;112390
12.12.2018;112380;112400;112280;112290
12.12.2018;112290;112380;112290;112370
12.12.2018;112370;112400;112340;112390
12.12.2018;112380;112460;112380;112460
12.12.2018;112450;112490;112430;112480
12.12.2018;112470;112480;112400;112430
12.12.2018;112440;112490;112430;112490
12.12.2018;112470;112480;112420;112470
12.12.2018;112480;112590;112450;112580
12.12.2018;112580;112600;112520;112540
12.12.2018;112550;112570;112450;112480
12.12.2018;112490;112540;112470;112480
12.12.2018;112480;112490;112400;112410
12.12.2018;112410;112410;112330;112350
12.12.2018;112350;112460;112330;112460
12.12.2018;112450;112530;112440;112510
12.12.2018;112500;112740;112500;112690
12.12.2018;112680;112790;112670;112740
12.12.2018;112740;112850;112740;112780
12.12.2018;112780;112840;112770;112810
12.12.2018;112810;112810;112660;112700
12.12.2018;112700;112780;112700;112760
12.12.2018;112750;112790;112740;112750
12.12.2018;112760;112780;112690;112700
12.12.2018;112710;112770;112700;112720
12.12.2018;112730;112740;112690;112730
12.12.2018;112740;112800;112730;112740
12.12.2018;112750;112810;112750;112790
12.12.2018;112790;112840;112790;112790
12.12.2018;112800;112930;112760;112930
12.12.2018;112920;112990;112890;112900
12.12.2018;112900;112950;112860;112870
12.12.2018;112870;112900;112830;112840
12.12.2018;112840;112850;112790;112790
12.12.2018;112800;112800;112750;112760
12.12.2018;112750;112790;112730;112750
12.12.2018;112750;112780;112710;112770
12.12.2018;112780;112790;112740;112780
12.12.2018;112780;112790;112730;112740
12.12.2018;112740;112790;112740;112770
12.12.2018;112780;112800;112760;112770
12.12.2018;112780;112810;112640;112660
12.12.2018;112650;112650;112500;112520
12.12.2018;112520;112570;112490;112570
12.12.2018;112570;112590;112550;112590
12.12.2018;112570;112570;112460;112460
12.12.2018;112460;112460;112380;112410
12.12.2018;112410;112450;112390;112390
12.12.2018;112400;112450;112390;112430
12.12.2018;112430;112460;112400;112410
12.12.2018;112410;112410;112330;112330
12.12.2018;112330;112370;112300;112320
12.12.2018;112320;112340;112220;112260
12.12.2018;112260;112330;112210;112310
12.12.2018;112300;112300;112240;112290
12.12.2018;112290;112340;112260;112340
12.12.2018;112330;112490;112280;112460
12.12.2018;112450;112470;112330;112390
12.12.2018;112390;112440;112330;112410
12.12.2018;112410;112490;112370;112430
12.12.2018;112420;112460;112320;112320
12.12.2018;112330;112400;112250;112280
12.12.2018;112270;112280;112190;112240
12.12.2018;112250;112340;112250;112280
12.12.2018;112270;112370;112270;112340
12.12.2018;112340;112390;112320;112360
12.12.2018;112370;112390;112340;112390
12.12.2018;112390;112430;112330;112350
12.12.2018;112340;112430;112330;112420
12.12.2018;112410;112450;112390;112390
12.12.2018;112390;112460;112390;112450
12.12.2018;112460;112470;112390;112430
12.12.2018;112430;112440;112360;112390
12.12.2018;112380;112390;112290;112290
12.12.2018;112300;112350;112280;112330
12.12.2018;112350;112470;112340;112440
12.12.2018;112450;112570;112430;112520
12.12.2018;112530;112530;112450;112460
12.12.2018;112450;112540;112380;112520
12.12.2018;112510;112530;112410;112460
12.12.2018;112460;112470;112390;112440
12.12.2018;112440;112490;112410;112480
12.12.2018;112500;112580;112470;112580
12.12.2018;112580;112660;112570;112610
12.12.2018;112610;112650;112570;112600
12.12.2018;112590;112640;112560;112620
12.12.2018;112630;112660;112570;112570
12.12.2018;112560;112580;112520;112560
12.12.2018;112550;112580;112520;112550
12.12.2018;112550;112590;112520;112560
12.12.2018;112540;112570;112530;112530
12.12.2018;112530;112540;112420;112420
12.12.2018;112430;112430;112320;112350
12.12.2018;112370;112390;112340;112390
12.12.2018;112380;112410;112310;112310
12.12.2018;112310;112400;112290;112390
12.12.2018;112400;112400;112300;112340
12.12.2018;112320;112450;112320;112430
12.12.2018;112430;112460;112420;112460
12.12.2018;112460;112510;112450;112510
12.12.2018;112500;112590;112480;112590
12.12.2018;112590;112610;112540;112560
12.12.2018;112550;112590;112540;112580
12.12.2018;112590;112620;112500;112500
12.12.2018;112500;112550;112480;112480
12.12.2018;112470;112550;112470;112540
12.12.2018;112550;112590;112530;112550
12.12.2018;112540;112620;112490;112550
12.12.2018;112580;112580;112510;112510
12.12.2018;112500;112570;112480;112490
12.12.2018;112490;112510;112450;112500
12.12.2018;112500;112540;112460;112480
12.12.2018;112490;112490;112420;112460
12.12.2018;112460;112490;112450;112490
12.12.2018;112480;112570;112480;112530
12.12.2018;112520;112530;112400;112400
12.12.2018;112400;112420;112270;112380
12.12.2018;112380;112530;112380;112520
12.12.2018;112510;112510;112400;112460
12.12.2018;112460;112500;112430;112500
12.12.2018;112490;112540;112460;112500
12.12.2018;112490;112510;112390;112450
12.12.2018;112450;112460;112390;112400
12.12.2018;112400;112420;112340;112340
12.12.2018;112330;112430;112310;112410
12.12.2018;112420;112550;112390;112440
12.12.2018;112440;112440;112350;112380
12.12.2018;112390;112450;112330;112340
12.12.2018;112330;112450;112330;112440
12.12.2018;112450;112480;112410;112460
12.12.2018;112450;112500;112420;112450
12.12.2018;112500;112830;112500;112710
12.12.2018;112700;112740;112660;112660
12.12.2018;112670;112730;112650;112680
12.12.2018;112670;112700;112650;112690
12.12.2018;112690;112770;112690;112700
12.12.2018;112700;112750;112680;112680
12.12.2018;112680;112710;112670;112670
12.12.2018;112670;112680;112570;112590
12.12.2018;112580;112680;112570;112670
12.12.2018;112680;112730;112660;112680
12.12.2018;112670;112700;112580;112610
12.12.2018;112620;112640;112550;112560
12.12.2018;112560;112560;112480;112520
12.12.2018;112520;112530;112360;112410
12.12.2018;112400;112480;112390;112480
12.12.2018;112480;112560;112460;112510
12.12.2018;112500;112540;112470;112520
12.12.2018;112520;112550;112510;112540
12.12.2018;112540;112550;112470;112480
12.12.2018;112500;112500;112450;112470
12.12.2018;112480;112480;112400;112420
12.12.2018;112400;112410;112370;112380
12.12.2018;112380;112390;112330;112340
12.12.2018;112350;112360;112230;112320
12.12.2018;112330;112380;112310;112370
12.12.2018;112380;112460;112380;112420
12.12.2018;112420;112460;112420;112430
12.12.2018;112430;112450;112250;112260
12.12.2018;112250;112330;112250;112280
12.12.2018;112280;112330;112210;112220
12.12.2018;112220;112220;111890;112030
12.12.2018;112030;112050;111980;112030
12.12.2018;112030;112050;111960;111990
12.12.2018;112010;112010;111840;111940
12.12.2018;111940;111970;111900;111970
12.12.2018;111950;112050;111890;112010
12.12.2018;112010;112070;112000;112060
12.12.2018;112060;112070;112000;112010
12.12.2018;112030;112070;111980;112040
12.12.2018;112040;112140;112020;112090
12.12.2018;112080;112100;112020;112090
12.12.2018;112090;112140;112040;112060
12.12.2018;112060;112110;112010;112080
12.12.2018;112080;112100;112060;112060
12.12.2018;112060;112140;112030;112130
12.12.2018;112150;112270;112140;112240
12.12.2018;112240;112270;112180;112210
12.12.2018;112200;112240;112170;112220
12.12.2018;112240;112270;112210;112230
12.12.2018;112240;112270;112210;112260
12.12.2018;112250;112270;112190;112240
12.12.2018;112250;112310;112200;112300
12.12.2018;112300;112300;112210;112290
12.12.2018;112280;112290;112240;112240
12.12.2018;112250;112290;112240;112270
12.12.2018;112260;112260;112120;112120
12.12.2018;112130;112200;112060;112200
12.12.2018;112180;112250;112160;112220
12.12.2018;112210;112230;112140;112170
12.12.2018;112190;112270;112180;112270
12.12.2018;112270;112420;112250;112260
12.12.2018;112260;112310;112250;112290
12.12.2018;112290;112370;112270;112300
12.12.2018;112320;112360;112290;112310
12.12.2018;112310;112340;112290;112310
12.12.2018;112300;112330;112200;112210
12.12.2018;112230;112340;112230;112290
12.12.2018;112290;112340;112270;112300
12.12.2018;112270;112320;112260;112320
12.12.2018;112320;112350;112300;112320
12.12.2018;112320;112360;112270;112340
12.12.2018;112330;112360;112320;112340
12.12.2018;112340;112350;112270;112270
12.12.2018;112270;112360;112250;112320
12.12.2018;112330;112360;112290;112320
12.12.2018;112310;112390;112310;112370
12.12.2018;112370;112390;112360;112370
12.12.2018;112360;112390;112340;112340
12.12.2018;112330;112350;112280;112300
12.12.2018;112310;112360;112310;112350
12.12.2018;112340;112350;112310;112310
12.12.2018;112320;112340;112300;112330
12.12.2018;112350;112380;112350;112360
12.12.2018;112370;112370;112310;112310
12.12.2018;112330;112360;112320;112350
12.12.2018;112350;112390;112330;112370
12.12.2018;112370;112410;112350;112370
12.12.2018;112370;112370;112320;112360
12.12.2018;112360;112370;112330;112340
12.12.2018;112340;112410;112340;112400
12.12.2018;112400;112450;112360;112400
12.12.2018;112400;112430;112340;112380
12.12.2018;112370;112410;112360;112410
12.12.2018;112410;112430;112390;112390
12.12.2018;112410;112430;112400;112420
12.12.2018;112410;112440;112370;112430
12.12.2018;112420;112490;112380;112490
12.12.2018;112480;112490;112430;112430
12.12.2018;112420;112490;112420;112480
12.12.2018;112480;112500;112430;112440
12.12.2018;112440;112470;112420;112460
12.12.2018;112460;112490;112440;112470
12.12.2018;112450;112490;112450;112480
12.12.2018;112470;112560;112470;112540
12.12.2018;112550;112590;112540;112540
12.12.2018;112540;112580;112540;112560
12.12.2018;112570;112570;112550;112560
12.12.2018;112560;112570;112510;112510
12.12.2018;112520;112520;112480;112510
12.12.2018;112510;112560;112500;112510
12.12.2018;112510;112580;112500;112540
12.12.2018;112560;112590;112530;112580
12.12.2018;112570;112590;112550;112580
12.12.2018;112580;112580;112540;112550
12.12.2018;112540;112570;112540;112560
12.12.2018;112560;112590;112540;112560
12.12.2018;112550;112590;112520;112570
12.12.2018;112580;112590;112520;112560
12.12.2018;112550;112560;112510;112560
12.12.2018;112570;112590;112550;112560
12.12.2018;112570;112620;112570;112590
12.12.2018;112590;112610;112540;112590
12.12.2018;112600;112670;112590;112640
12.12.2018;112640;112680;112620;112630
12.12.2018;112620;112670;112610;112650
12.12.2018;112650;112660;112620;112650
12.12.2018;112640;112670;112610;112630
12.12.2018;112640;112680;112640;112640
12.12.2018;112630;112660;112620;112640
12.12.2018;112640;112660;112630;112640
12.12.2018;112640;112650;112210;112510
12.12.2018;112510;112520;112400;112510
12.12.2018;112500;112510;112460;112460
12.12.2018;112470;112490;112470;112470
12.12.2018;112470;112500;112470;112500
12.12.2018;112490;112550;112480;112550
12.12.2018;112560;112590;112540;112550
12.12.2018;112540;112540;112480;112490
12.12.2018;112490;112490;112440;112450
12.12.2018;112450;112510;112430;112500
12.12.2018;112490;112530;112480;112520
12.12.2018;112520;112520;112500;112510
12.12.2018;112520;112580;112520;112540
12.12.2018;112530;112530;112480;112520
12.12.2018;112550;112560;112510;112520
12.12.2018;112520;112550;112500;112550
12.12.2018;112550;112560;112510;112510
12.12.2018;112500;112540;112500;112530
12.12.2018;112520;112570;112520;112570
12.12.2018;112570;112580;112530;112550
12.12.2018;112540;112540;112510;112520
12.12.2018;112500;112550;112490;112530
12.12.2018;112540;112560;112530;112550
12.12.2018;112540;112550;112540;112540
12.12.2018;112520;112610;112520;112610
12.12.2018;112600;112610;112570;112570
12.12.2018;112570;112590;112540;112590
12.12.2018;112570;112590;112550;112550
12.12.2018;112560;112570;112540;112570
12.12.2018;112580;112610;112580;112600
12.12.2018;112590;112610;112590;112610
12.12.2018;112590;112600;112550;112560
12.12.2018;112550;112550;112530;112550
12.12.2018;112540;112550;112490;112490
12.12.2018;112490;112490;112460;112480
12.12.2018;112490;112500;112440;112440
12.12.2018;112440;112470;112430;112460
12.12.2018;112460;112480;112450;112480
12.12.2018;112480;112510;112470;112500
12.12.2018;112500;112530;112500;112530
12.12.2018;112530;112540;112520;112520
12.12.2018;112510;112510;112460;112470
12.12.2018;112490;112530;112490;112510
12.12.2018;112510;112510;112480;112490
12.12.2018;112490;112500;112450;112470
12.12.2018;112460;112480;112410;112410
12.12.2018;112400;112440;112400;112430
12.12.2018;112430;112450;112420;112420
12.12.2018;112420;112510;112420;112490
12.12.2018;112510;112520;112490;112490
12.12.2018;112480;112500;112450;112490
12.12.2018;112490;112500;112380;112420
12.12.2018;112400;112420;112380;112380
12.12.2018;112390;112440;112370;112420
12.12.2018;112420;112420;112320;112370
12.12.2018;112360;112380;112320;112370
12.12.2018;112360;112360;112300;112320
12.12.2018;112330;112340;112270;112310
12.12.2018;112300;112300;112250;112290
12.12.2018;112290;112300;112260;112270
12.12.2018;112260;112270;112240;112260
12.12.2018;112250;112250;112190;112210
12.12.2018;112200;112240;112130;112220
12.12.2018;112220;112250;112200;112250
12.12.2018;112260;112260;112200;112250
12.12.2018;112240;112310;112200;112300
12.12.2018;112300;112360;112270;112270
12.12.2018;112270;112370;112270;112320
12.12.2018;112330;112340;112300;112330
